longitude;latitude;Rooms;Bedrooms;price;house id
-122.1;37.65;10;8;444398,2826;Home609
-122.12;37.65;7;5;221806,2027;Home610
-122.1;37.63;5;2;394031,1747;Home611
-122.1;37.61;10;8;366017,2997;Home612
-122.13;37.66;5;2;484319,6304;Home613
-122.11;37.65;5;2;80601,39765;Home614
-122.11;37.64;10;7;245330,3394;Home615
-122.11;37.64;7;5;339022,7039;Home616
-122.12;37.64;8;6;300151,1241;Home617
-122.09;37.63;10;7;66734,29365;Home618
-122.09;37.64;11;9;68970,57087;Home619
-122.1;37.63;8;5;36559,81219;Home620
-122.08;37.64;8;6;244947,9525;Home621
-122.08;37.64;7;4;9035,726297;Home622
-122.09;37.64;5;2;228581,4683;Home623
-122.09;37.64;8;5;11077,79687;Home624
-122.08;37.64;12;10;205809,9493;Home625
-122.08;37.64;7;5;241812,3771;Home626
-122.08;37.63;11;9;150100,3838;Home627
-122.08;37.63;10;8;86140,25756;Home628
-122.08;37.64;4;1;225589,3364;Home629
-122.07;37.64;6;4;249827,4292;Home630
-122.07;37.63;9;7;141867,9973;Home631
-122.07;37.64;6;4;138902,4205;Home632
-122.06;37.64;10;8;225428,9296;Home633
-118.37;34.07;12;9;191290,142;Home634
-118.37;34.07;6;4;170159,4521;Home635
-118.37;34.07;4;1;174805,0495;Home636
-118.37;34.07;5;3;417064,3602;Home637
-118.38;34.08;4;1;215692,7711;Home638
-118.38;34.07;6;4;3793,087203;Home639
-118.38;34.07;5;2;97044,82893;Home640
-118.34;34.07;6;4;92460,19815;Home641
-118.35;34.06;7;5;309651,0082;Home642
-118.34;34.05;10;8;280287,6717;Home643
-118.34;34.06;8;5;181478,2009;Home644
-118.34;34.06;6;4;324007,7864;Home645
-118.35;34.06;4;2;52465,59287;Home646
-118.35;34.06;11;9;78345,22629;Home647
-118.35;34.06;11;9;47791,5303;Home648
-118.35;34.05;4;2;187636,6751;Home649
-118.35;34.06;4;1;297928,9224;Home650
-118.36;34.06;6;3;99920,67184;Home651
-118.36;34.06;12;9;88572,87216;Home652
-118.37;34.06;7;4;18886,48468;Home653
-118.37;34.06;12;10;286148,7925;Home654
-118.38;34.06;10;8;326594,7815;Home655
-118.38;34.06;7;5;160536,648;Home656
-118.38;34.06;8;6;347158,4854;Home657
-118.38;34.06;8;5;11406,40272;Home658
-118.37;34.05;10;8;242307,7567;Home659
-118.37;34.04;9;6;212070,0527;Home660
-118.37;34.05;10;7;321226,7571;Home661
-118.37;34.05;4;2;369446,8989;Home662
-118.37;34.06;10;7;284000,2207;Home663
-118.37;34.05;10;7;318444,9195;Home664
-118.37;34.05;5;3;181281,3565;Home665
-118.36;34.05;5;2;165578,1291;Home666
-118.36;34.05;5;2;114198,5337;Home667
-118.36;34.05;12;9;323353,5821;Home668
-118.36;34.04;11;8;53625,73449;Home669
-118.36;34.05;6;3;123032,7101;Home670
-118.36;34.05;4;1;144163,0477;Home671
-118.38;34.05;12;10;268108,7237;Home672
-118.39;34.05;11;8;231238,2103;Home673
-118.38;34.05;7;4;320519,8804;Home674
-118.38;34.05;8;6;396277,7386;Home675
-118.38;34.05;10;8;250293,5352;Home676
-118.38;34.05;5;3;62236,82505;Home677
-118.38;34.05;4;1;235529,0781;Home678
-118.35;34.05;8;6;221508,7216;Home679
-118.35;34.05;12;10;281387,3587;Home680
-118.36;34.05;6;4;19106,55349;Home681
-118.36;34.05;12;9;290004,8734;Home682
-118.35;34.05;10;8;313209,1808;Home683
-118.34;34.05;6;4;41451,05008;Home684
-118.34;34.05;11;9;79473,86814;Home685
-118.35;34.05;12;9;225436,9678;Home686
-118.34;34.05;8;5;58410,23576;Home687
-118.32;34.04;12;9;107574,2301;Home688
-118.32;34.04;6;3;290152,2185;Home689
-118.32;34.04;8;6;63629,85213;Home690
-118.33;34.04;11;9;83750,36305;Home691
-118.33;34.05;4;1;31770,99188;Home692
-118.33;34.04;10;8;89822,32911;Home693
-118.34;34.05;11;8;136886,2653;Home694
-118.34;34.04;8;6;161395,7823;Home695
-118.34;34.04;6;4;71233,79021;Home696
-118.34;34.04;10;7;359697,3887;Home697
-118.35;34.04;4;1;415619,2629;Home698
-118.35;34.04;4;1;135939,2972;Home699
-118.35;34.04;8;6;18400,67033;Home700
-118.36;34.04;7;5;499264,6282;Home701
-118.36;34.04;12;9;267458,8;Home702
-118.35;34.04;12;9;338807,3343;Home703
-118.36;34.03;6;3;189871,0633;Home704
-118.37;34.03;10;7;136329,0074;Home705
-118.36;34.04;8;6;38594,12449;Home706
-118.35;34.04;4;1;100996,9305;Home707
-118.35;34.03;8;6;153130,5158;Home708
-118.35;34.04;12;9;327140,6892;Home709
-118.34;34.04;9;6;322877,0574;Home710
-118.34;34.03;5;2;85263,14502;Home711
-118.34;34.04;11;9;89269,13944;Home712
-118.35;34.03;4;1;283098,5177;Home713
-118.33;34.04;7;5;115774,6693;Home714
-118.33;34.03;8;6;269159,264;Home715
-118.33;34.04;11;9;82805,31791;Home716
-118.32;34.04;4;1;22219,14611;Home717
-118.32;34.04;5;3;281056,622;Home718
-118.32;34.04;9;7;4339,088915;Home719
-118.32;34.03;4;1;208378,9071;Home720
-118.33;34.03;9;6;240517,4785;Home721
-118.32;34.03;11;9;267911,5451;Home722
-118.32;34.03;11;8;90644,85946;Home723
-118.32;34.03;7;5;372618,3658;Home724
-118.32;34.02;9;7;3143,000784;Home725
-118.32;34.02;7;5;100006,6212;Home726
-118.32;34.02;8;6;83460,05872;Home727
-118.33;34.02;10;8;117196,3596;Home728
-118.33;34.02;10;8;52544,7138;Home729
-118.33;34.03;9;7;103419,9407;Home730
-118.34;34.02;11;9;345729,5628;Home731
-118.34;34.02;5;3;350687,8138;Home732
-118.35;34.03;5;2;88058,04832;Home733
-118.35;34.03;12;10;311066,9858;Home734
-118.35;34.02;6;3;77415,72519;Home735
-118.35;34.03;11;9;226176,8024;Home736
-118.36;34.03;5;3;72872,92585;Home737
-118.36;34.03;12;10;328739,3947;Home738
-118.36;34.03;4;2;252580,214;Home739
-118.36;34.03;11;9;291575,9696;Home740
-118.36;34.03;7;4;6955,832724;Home741
-118.37;34.03;7;4;137099,6305;Home742
-118.34;34.03;5;2;138217,2587;Home743
-118.34;34.02;6;4;265998,4464;Home744
-118.34;34.02;11;9;382106,0776;Home745
-118.34;34.03;5;3;297822,3382;Home746
-118.34;34.03;8;5;325100,0638;Home747
-118.36;34.02;9;7;249558,7269;Home748
-118.37;34.03;6;3;35857,47082;Home749
-118.37;34.02;10;7;123886,4487;Home750
-118.28;34.05;8;6;570943,0619;Home751
-118.28;34.04;9;6;282830,9179;Home752
-118.29;34.04;5;3;253269,3681;Home753
-118.29;34.05;9;6;295850,0778;Home754
-118.29;34.04;12;10;105385,7957;Home755
-118.3;34.04;4;2;52474,58941;Home756
-118.3;34.05;5;2;149392,0198;Home757
-118.3;34.05;6;3;195730,6918;Home758
-118.31;34.05;12;10;182142,2338;Home759
-118.31;34.05;6;4;120054,5165;Home760
-118.31;34.05;8;6;318715,3458;Home761
-118.31;34.04;7;4;87065,40945;Home762
-118.31;34.04;5;2;37016,00787;Home763
-118.31;34.03;6;3;171504,3072;Home764
-118.32;34.03;4;2;371900,0846;Home765
-118.31;34.04;8;5;132532,2359;Home766
-118.3;34.04;7;5;232991,9231;Home767
-118.3;34.04;4;1;333717,4728;Home768
-118.31;34.04;4;2;274927,81;Home769
-118.29;34.04;10;8;75819,88726;Home770
-118.3;34.03;9;6;34576,04404;Home771
-118.3;34.04;8;6;107444,3497;Home772
-118.29;34.04;12;10;243650,2598;Home773
-118.29;34.04;5;2;262255,5733;Home774
-118.29;34.03;9;6;89601,07718;Home775
-118.28;34.03;11;8;225192,1186;Home776
-118.29;34.03;8;5;254578,3535;Home777
-118.29;34.03;12;9;156017,4305;Home778
-118.29;34.03;8;6;140303,2895;Home779
-118.29;34.03;8;5;162740,8997;Home780
-118.29;34.03;12;10;254425,8897;Home781
-118.31;34.03;10;7;345542,4737;Home782
-118.31;34.03;6;3;60584,49022;Home783
-118.31;34.02;11;8;93369,9065;Home784
-118.31;34.02;4;1;102192,7583;Home785
-118.31;34.02;9;7;4213,982879;Home786
-118.31;34.02;4;1;278613,5533;Home787
-118.3;34.03;5;2;318509,8178;Home788
-118.3;34.03;8;5;146636,1486;Home789
-118.31;34.03;11;8;141056,3088;Home790
-118.3;34.03;7;5;216258,4849;Home791
-118.31;34.03;5;3;115210,9315;Home792
-118.31;34.02;8;5;190987,5901;Home793
-118.31;34.02;10;7;181516,439;Home794
-118.3;34.02;8;5;212724,9566;Home795
-118.29;34.02;10;8;13273,58077;Home796
-118.3;34.02;7;5;64278,68363;Home797
-118.3;34.02;4;1;99103,93003;Home798
-118.28;34.02;11;9;610493,8388;Home799
-118.27;34.03;4;2;170168,242;Home800
-118.27;34.03;6;3;52603,39405;Home801
-118.28;34.04;12;10;122425,1328;Home802
-118.28;34.04;4;1;70563,49872;Home803
-118.28;34.04;11;8;71524,53362;Home804
-118.28;34.04;5;3;339999,6082;Home805
-118.28;34.03;7;5;296604,7794;Home806
-118.28;34.03;10;7;129575,2072;Home807
-118.27;34.02;5;2;287540,842;Home808
-118.28;34.02;12;10;306686,0627;Home809
-118.27;34.02;4;1;43898,50122;Home810
-118.28;34.03;5;3;240440,1788;Home811
-118.28;34.03;12;9;277118,623;Home812
-118.25;34.02;8;5;199079,4079;Home813
-118.24;34.03;10;8;70985,47453;Home814
-118.26;34.03;5;3;286854,641;Home815
-118.25;34.03;5;2;309802,7164;Home816
-118.25;34.02;8;6;331148,0161;Home817
-118.26;34.02;11;8;28050,68168;Home818
-118.26;34.02;4;2;29548,16041;Home819
-118.26;34.02;6;4;32889,80789;Home820
-118.26;34.02;7;4;135008,4369;Home821
-118.26;34.02;11;8;269757,535;Home822
-118.26;34.02;9;7;89323,73135;Home823
-118.26;34.02;11;9;168734,7914;Home824
-118.26;34.02;6;4;4539,884077;Home825
-118.25;34.02;9;7;167727,7133;Home826
-118.25;34.02;11;9;314578,287;Home827
-118.25;34.01;4;1;111043,9109;Home828
-118.25;34.02;11;9;40171,48839;Home829
-118.24;34.02;6;4;123314,3571;Home830
-118.24;34.01;11;8;46765,54845;Home831
-118.24;34.01;11;8;356139,6857;Home832
-118.25;34.01;9;6;201971,2866;Home833
-118.24;34.01;6;4;221703,8266;Home834
-118.25;34.01;10;7;46420,22174;Home835
-118.25;34.01;11;9;141630,4871;Home836
-118.25;34.01;5;2;289845,6424;Home837
-118.25;34.01;8;5;244436,0607;Home838
-118.25;34.01;8;6;121435,1307;Home839
-118.26;34.01;10;8;157462,2052;Home840
-118.26;34.01;11;9;437978,0187;Home841
-118.26;34.01;11;9;118408,7196;Home842
-118.27;34.01;8;5;104073,389;Home843
-118.26;34.01;4;2;345085,9664;Home844
-118.27;34.02;9;7;450772,9512;Home845
-118.27;34.01;9;6;74412,8444;Home846
-118.27;34.01;9;6;405791,8919;Home847
-118.27;34.01;7;4;251130,8432;Home848
-118.27;34.01;10;7;44061,05771;Home849
-118.27;34.0;12;9;387205,9583;Home850
-118.27;34.0;8;5;338615,2442;Home851
-118.27;34.0;9;6;256068,8557;Home852
-118.26;34.01;11;9;157444,1897;Home853
-118.26;34.0;10;7;162952,0513;Home854
-118.25;34.0;5;3;30915,71477;Home855
-118.25;34.0;4;1;101036,6356;Home856
-118.25;34.0;12;9;195900,0003;Home857
-118.25;34.0;12;10;539777,6708;Home858
-118.25;34.0;8;5;16134,57404;Home859
-118.24;34.0;10;7;233642,0094;Home860
-118.24;34.0;5;3;367407,5217;Home861
-118.25;34.0;11;9;19427,40043;Home862
-118.24;34.0;12;10;620214,0427;Home863
-118.24;33.99;12;10;95529,88206;Home864
-118.24;33.99;4;2;194417,2378;Home865
-118.25;33.99;11;9;556428,5358;Home866
-118.25;33.99;5;2;401315,6555;Home867
-118.26;34.0;8;5;138658,5488;Home868
-118.26;34.0;10;7;83456,66398;Home869
-118.27;34.0;7;5;284156,7237;Home870
-118.27;34.0;9;7;74359,64668;Home871
-118.27;34.0;11;8;272369,5997;Home872
-118.26;33.99;12;9;177033,959;Home873
-118.26;33.99;5;2;60098,67509;Home874
-118.27;33.99;10;7;358762,9457;Home875
-118.27;33.99;12;10;125016,5452;Home876
-118.28;34.01;10;8;293763,816;Home877
-118.28;34.02;5;3;80067,57251;Home878
-118.29;34.01;12;9;296294,017;Home879
-118.3;34.01;6;4;244145,9409;Home880
-118.3;34.02;9;7;182870,6363;Home881
-118.29;34.02;10;8;290050,9382;Home882
-118.3;34.02;4;1;48218,27319;Home883
-118.3;34.01;5;3;546131,5679;Home884
-118.31;34.01;4;1;218274,7203;Home885
-118.31;34.02;12;9;135524,8966;Home886
-118.31;34.02;8;5;418151,8278;Home887
-118.31;34.01;10;8;340795,6231;Home888
-118.31;34.02;7;5;1242,087099;Home889
-118.31;34.01;12;9;645777,9317;Home890
-118.31;34.01;6;4;95304,8581;Home891
-118.31;34.01;7;4;386180,3961;Home892
-118.29;34.01;4;1;167212,9974;Home893
-118.29;34.01;7;4;19498,51629;Home894
-118.3;34.0;12;9;243460,6323;Home895
-118.3;34.01;6;3;29365,53351;Home896
-118.3;34.01;5;3;215812,3588;Home897
-118.28;34.01;7;4;303614,1756;Home898
-118.28;34.0;9;6;107707,637;Home899
-118.29;34.0;5;2;168868,9633;Home900
-118.29;34.01;9;7;266021,6934;Home901
-118.29;34.01;5;3;189785,7817;Home902
-118.28;34.01;5;3;34339,99032;Home903
-118.28;34.0;12;10;3909,137166;Home904
-118.28;34.01;5;2;407444,9946;Home905
-118.28;34.01;7;5;635406,4068;Home906
-118.28;34.0;4;1;245977,6506;Home907
-118.28;34.0;4;1;181853,2894;Home908
-118.28;34.0;9;7;194792,0169;Home909
-118.28;34.0;10;8;303639,925;Home910
-118.28;34.0;6;4;363097,7702;Home911
-118.29;34.0;6;4;56970,67627;Home912
-118.29;34.0;7;4;310517,8795;Home913
-118.29;34.0;4;2;346624,8091;Home914
-118.3;34.0;5;2;397127,1637;Home915
-118.3;34.0;11;8;30975,75473;Home916
-118.29;34.0;7;5;399673,6845;Home917
-118.3;34.0;4;2;415028,5432;Home918
-118.3;34.0;11;9;146791,0114;Home919
-118.31;34.0;9;7;343393,213;Home920
-118.3;34.0;7;4;379709,9426;Home921
-118.31;34.0;5;2;406886,816;Home922
-118.31;34.0;4;2;619553,7228;Home923
-118.31;34.0;7;5;442895,9764;Home924
-118.31;33.99;11;9;56213,64899;Home925
-118.31;33.99;7;4;118372,2625;Home926
-118.31;33.99;9;6;41831,35568;Home927
-118.31;33.99;7;5;418997,6401;Home928
-118.29;33.99;9;7;230773,4668;Home929
-118.3;33.99;10;7;368308,369;Home930
-118.3;33.99;7;5;277918,6285;Home931
-118.28;33.99;9;6;255470,8512;Home932
-118.29;33.99;5;3;187086,1814;Home933
-118.28;33.99;11;9;189298,3127;Home934
-118.28;33.99;8;6;213440,7739;Home935
-118.28;33.99;12;9;337920,9738;Home936
-118.32;34.01;11;9;236422,5348;Home937
-118.32;34.02;10;7;120206,3288;Home938
-118.32;34.02;8;5;73415,65489;Home939
-118.32;34.01;9;6;443718,2511;Home940
-118.32;34.01;4;1;221086,9623;Home941
-118.33;34.02;10;8;259014,1799;Home942
-118.33;34.01;5;3;239699,1238;Home943
-118.33;34.02;8;6;305978,418;Home944
-118.32;34.01;9;6;371224,7578;Home945
-118.33;34.01;9;7;409845,6858;Home946
-118.33;34.01;11;8;80525,07352;Home947
-118.33;34.01;6;3;381212,4904;Home948
-118.32;34.0;5;3;441448,2001;Home949
-118.32;34.0;11;8;154949,413;Home950
-118.33;34.0;5;3;227486,1298;Home951
-118.33;34.0;4;1;99523,30418;Home952
-118.33;34.0;11;8;104190,6835;Home953
-118.32;33.99;6;3;510787,3259;Home954
-118.32;33.99;11;8;132315,7876;Home955
-118.33;33.99;9;6;116769,2824;Home956
-118.33;33.99;9;6;24127,05424;Home957
-118.34;33.99;12;10;246853,3629;Home958
-118.32;33.99;5;3;262947,9645;Home959
-118.32;33.99;7;4;4358,677711;Home960
-118.33;33.99;8;5;586412,2432;Home961
-118.34;33.99;9;7;658416,4318;Home962
-118.32;33.98;8;6;339962,6174;Home963
-118.32;33.98;5;2;242074,9778;Home964
-118.32;33.98;8;6;154523,0723;Home965
-118.32;33.98;4;1;63100,0926;Home966
-118.33;33.98;5;3;266103,2804;Home967
-118.33;33.98;5;2;349641,9331;Home968
-118.33;33.98;7;5;30210,20468;Home969
-118.34;33.99;8;5;410040,2433;Home970
-118.34;33.98;4;2;27871,40956;Home971
-118.35;33.99;6;3;415703,9967;Home972
-118.35;33.98;10;7;236236,0959;Home973
-118.34;33.99;4;2;705675,2042;Home974
-118.32;33.98;4;1;339887,171;Home975
-118.32;33.97;11;9;366280,9359;Home976
-118.32;33.98;7;5;40128,45998;Home977
-118.33;33.98;4;2;129764,4434;Home978
-118.33;33.97;10;7;461734,8271;Home979
-118.33;33.97;7;4;505893,5372;Home980
-118.36;34.02;12;9;628155,6077;Home981
-118.36;34.01;9;7;55832,65543;Home982
-118.37;34.02;7;4;711679,597;Home983
-118.38;34.02;8;5;98183,20492;Home984
-118.33;34.02;7;4;48482,93185;Home985
-118.34;34.01;6;3;190687,0364;Home986
-118.34;34.01;12;9;415477,954;Home987
-118.34;34.01;9;7;71238,50883;Home988
-118.34;34.02;5;2;213621,965;Home989
-118.35;34.02;6;4;36305,87195;Home990
-118.35;34.02;9;6;23018,6287;Home991
-118.35;34.02;9;6;4450,023328;Home992
-118.35;34.01;10;8;170187,1092;Home993
-118.35;34.01;8;5;387823,4959;Home994
-118.35;34.0;12;10;197035,393;Home995
-118.28;33.99;11;8;241878,3538;Home996
-118.28;33.99;4;1;296596,8391;Home997
-118.29;33.99;7;5;335303,2426;Home998
-118.29;33.98;7;5;322019,255;Home999
-118.29;33.99;7;4;354580,4325;Home1000
-118.3;33.99;5;3;470758,6582;Home1001
-118.3;33.99;12;9;57495,73516;Home1002
-118.3;33.98;5;2;58991,81367;Home1003
-118.3;33.99;6;3;17229,08641;Home1004
-118.31;33.98;10;7;282178,198;Home1005
-118.31;33.99;8;6;222706,9084;Home1006
-118.31;33.98;8;5;292774,5716;Home1007
-118.31;33.98;12;10;164299,0296;Home1008
-118.31;33.98;11;8;384825,7155;Home1009
-118.31;33.98;11;9;373601,381;Home1010
-118.32;33.98;7;4;143379,3026;Home1011
-118.29;33.98;10;8;434704,433;Home1012
-118.29;33.98;11;8;340473,3436;Home1013
-118.3;33.98;11;8;344940,3175;Home1014
-118.3;33.98;10;7;52040,503;Home1015
-118.3;33.98;7;4;26028,61493;Home1016
-118.3;33.98;11;8;321245,2516;Home1017
-118.29;33.98;7;4;193652,5103;Home1018
-118.29;33.98;12;10;151987,9679;Home1019
-118.28;33.98;4;1;12771,73684;Home1020
-118.28;33.98;10;8;215611,5751;Home1021
-118.28;33.98;8;6;149501,0582;Home1022
-118.28;33.98;5;3;125035,335;Home1023
-118.28;33.97;6;3;10552,43406;Home1024
-118.28;33.97;4;1;131842,1582;Home1025
-118.28;33.97;4;2;145531,1279;Home1026
-118.29;33.97;8;5;27823,1205;Home1027
-118.3;33.97;5;3;85495,26323;Home1028
-118.3;33.97;12;9;60958,11671;Home1029
-118.3;33.97;11;9;45939,03906;Home1030
-118.3;33.97;8;6;2740,344856;Home1031
-118.31;33.97;9;6;130293,7238;Home1032
-118.31;33.97;7;5;222242,0735;Home1033
-118.31;33.97;12;9;182522,2101;Home1034
-118.31;33.97;12;9;2032,167237;Home1035
-118.31;33.94;7;4;96435,42915;Home1036
-118.3;33.95;4;2;46813,95251;Home1037
-118.31;33.95;9;6;155200,3714;Home1038
-118.31;33.95;8;5;34252,51778;Home1039
-118.31;33.95;5;3;258724,5739;Home1040
-118.31;33.94;7;4;106234,3527;Home1041
-118.31;33.96;7;4;292029,8165;Home1042
-118.31;33.96;4;1;142784,0439;Home1043
-118.31;33.96;9;7;229266,9717;Home1044
-118.31;33.96;5;3;57650,16453;Home1045
-118.29;33.97;10;7;42468,38423;Home1046
-118.29;33.96;6;3;222012,267;Home1047
-118.3;33.96;6;4;230657,1416;Home1048
-118.3;33.96;11;9;78781,23468;Home1049
-118.28;33.96;11;9;74835,19807;Home1050
-118.28;33.96;10;8;85245,46647;Home1051
-118.28;33.97;12;10;98384,97249;Home1052
-118.29;33.96;11;8;47219,76447;Home1053
-118.3;33.96;5;2;173700,9102;Home1054
-118.31;33.96;10;7;192810,9997;Home1055
-118.31;33.96;9;6;106538,3758;Home1056
-118.31;33.96;5;3;13647,38535;Home1057
-118.26;33.99;4;2;16928,9042;Home1058
-118.27;33.98;8;6;87134,53332;Home1059
-118.28;33.99;10;7;90996,27857;Home1060
-118.27;33.99;10;7;95231,61052;Home1061
-118.28;33.98;11;9;51008,02745;Home1062
-118.27;33.98;6;4;138871,8867;Home1063
-118.27;33.98;11;9;113973,1112;Home1064
-118.27;33.98;10;8;192851,9071;Home1065
-118.26;33.98;11;9;131443,693;Home1066
-118.26;33.97;11;8;119379,1547;Home1067
-118.26;33.97;9;6;189757,029;Home1068
-118.26;33.97;5;3;120250,6157;Home1069
-118.26;33.97;5;3;117750,3429;Home1070
-118.27;33.97;8;6;156833,3354;Home1071
-118.28;33.97;12;9;209779,107;Home1072
-118.27;33.97;8;5;77787,20245;Home1073
-118.28;33.97;6;4;224314,3496;Home1074
-118.27;33.96;4;1;147509,9889;Home1075
-118.27;33.96;11;8;98778,24897;Home1076
-118.28;33.96;8;5;97368,01313;Home1077
-118.26;33.97;4;1;79174,17116;Home1078
-118.26;33.96;12;10;23475,55355;Home1079
-118.26;33.96;7;4;64067,23719;Home1080
-118.26;33.97;5;2;98475,9931;Home1081
-118.27;33.97;9;6;169366,0731;Home1082
-118.27;33.96;9;6;89694,70908;Home1083
-118.27;33.96;4;1;102807,5411;Home1084
-118.27;33.95;10;8;59175,31386;Home1085
-118.26;33.95;9;6;59782,86953;Home1086
-118.26;33.95;10;8;188137,6466;Home1087
-118.26;33.96;8;6;102462,3479;Home1088
-118.26;33.96;9;7;243538,2873;Home1089
-118.28;33.96;8;5;164797,5412;Home1090
-118.28;33.95;7;4;175352,7744;Home1091
-118.28;33.96;5;2;167831,6046;Home1092
-118.28;33.96;8;6;237870,8526;Home1093
-118.29;33.95;6;4;152315,5868;Home1094
-118.29;33.95;10;7;55776,32945;Home1095
-118.29;33.96;4;1;137145,9082;Home1096
-118.29;33.95;8;5;219532,816;Home1097
-118.29;33.95;9;7;78089,99885;Home1098
-118.28;33.94;7;5;24351,55889;Home1099
-118.29;33.94;11;9;13591,80175;Home1100
-118.27;33.95;4;2;58430,97554;Home1101
-118.27;33.95;8;5;150719,379;Home1102
-118.27;33.94;7;5;41079,20638;Home1103
-118.28;33.94;6;4;113270,7917;Home1104
-118.28;33.95;6;3;106169,4211;Home1105
-118.27;33.95;7;5;37383,38721;Home1106
-118.27;33.95;8;5;151833,6676;Home1107
-118.27;33.95;11;8;34106,327;Home1108
-118.27;33.95;11;9;138513,78;Home1109
-118.25;33.95;6;3;34072,58712;Home1110
-118.26;33.94;12;10;88969,89346;Home1111
-118.26;33.95;12;10;72834,17056;Home1112
-118.26;33.95;7;5;63517,53847;Home1113
-118.26;33.94;4;2;131650,9575;Home1114
-118.25;33.94;7;5;103171,3094;Home1115
-118.26;33.94;12;10;163488,0885;Home1116
-118.27;33.94;10;7;82865,43932;Home1117
-118.26;33.94;7;5;168454,4851;Home1118
-118.26;33.93;4;2;97284,97118;Home1119
-118.27;33.93;10;7;125770,2371;Home1120
-118.27;33.94;8;5;61999,30762;Home1121
-118.27;33.94;9;7;153675,1196;Home1122
-118.27;33.93;12;10;71254,26945;Home1123
-118.26;33.93;5;3;24642,20684;Home1124
-118.26;33.93;4;2;101127,2425;Home1125
-118.25;33.93;7;4;48117,40583;Home1126
-118.26;33.92;10;8;66816,22312;Home1127
-118.27;33.92;11;8;24638,26569;Home1128
-118.27;33.94;10;8;146943,0273;Home1129
-118.27;33.94;6;4;137412,758;Home1130
-118.27;33.94;5;2;72835,97602;Home1131
-118.28;33.93;12;9;82521,9434;Home1132
-118.28;33.94;6;3;42074,87159;Home1133
-118.28;33.94;4;2;14822,70254;Home1134
-118.28;33.94;6;4;246137,6877;Home1135
-118.28;33.93;12;9;123300,1569;Home1136
-118.29;33.93;10;8;95480,15368;Home1137
-118.29;33.94;4;1;180286,4904;Home1138
-118.28;33.93;9;7;145874,6057;Home1139
-118.29;33.92;7;5;90850,57405;Home1140
-118.29;33.93;12;9;74036,00203;Home1141
-118.27;33.93;10;8;90901,11595;Home1142
-118.28;33.92;4;2;74711,37346;Home1143
-118.28;33.93;5;2;156955,8639;Home1144
-118.25;33.94;10;8;74498,76046;Home1145
-118.25;33.94;4;1;104466,7361;Home1146
-118.25;33.94;9;7;8037,838905;Home1147
-118.23;33.95;8;5;8011,778586;Home1148
-118.24;33.95;6;3;15740,1802;Home1149
